Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,297465,-,-,-,51.65,-111.94,-7,821,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2008,1,16,17,30,0,0,0,-5,-3,910,284,4,0.87
2008,1,16,18,30,0,0,0,-5,-3,910,293,3.7,0.87
2008,1,16,19,30,0,0,0,-4,-3,910,287,3.4000000000000004,0.87
2008,1,16,20,30,0,0,0,-4,-3,910,280,3.5,0.87
2008,1,16,21,30,0,0,0,-4,-3,910,275,3.7,0.87
2008,1,16,22,30,0,0,0,-4,-2,910,273,3.9000000000000004,0.87
2008,1,16,23,30,0,0,0,-3,-1,910,274,4.1000000000000005,0.87
2008,1,17,0,30,0,0,0,-3,-1,910,276,4.5,0.87
2008,1,17,1,30,0,0,0,-3,-1,910,279,4.800000000000001,0.87
2008,1,17,2,30,0,0,0,-2,0,910,281,5,0.87
2008,1,17,3,30,0,0,0,-2,0,910,281,5.5,0.87
2008,1,17,4,30,0,0,0,-2,0,910,287,6.4,0.87
2008,1,17,5,30,0,0,0,-1,0,910,303,7.5,0.87
2008,1,17,6,30,0,0,0,-1,0,910,316,8.8,0.87
2008,1,17,7,30,0,0,0,-1,0,910,328,9.4,0.87
2008,1,17,8,30,0,0,0,-1,0,910,333,8.5,0.87
2008,1,17,9,30,454,39,93,-2,-2,910,342,7.4,0.87
2008,1,17,10,30,0,13,13,-4,-4,910,8,6.9,0.87
2008,1,17,11,30,0,82,82,-8,-7,920,27,6.2,0.87
2008,1,17,12,30,0,54,54,-12,-9,920,34,5.300000000000001,0.87
2008,1,17,13,30,0,59,59,-13,-10,920,36,4.3,0.87
2008,1,17,14,30,0,33,33,-14,-11,920,35,3.4000000000000004,0.87
2008,1,17,15,30,0,42,42,-15,-11,920,31,2.6,0.87
2008,1,17,16,30,0,7,7,-15,-12,920,29,2.1,0.87
2008,1,17,17,30,0,0,0,-16,-12,920,32,2.1,0.87
2008,1,17,18,30,0,0,0,-16,-13,920,38,2.2,0.87
2008,1,17,19,30,0,0,0,-16,-13,920,46,2.1,0.87
2008,1,17,20,30,0,0,0,-17,-13,920,50,2.2,0.87
2008,1,17,21,30,0,0,0,-17,-13,920,41,2.5,0.87
2008,1,17,22,30,0,0,0,-17,-13,920,34,2.8000000000000003,0.87
2008,1,17,23,30,0,0,0,-18,-14,920,23,3,0.87
2008,1,18,0,30,0,0,0,-18,-15,920,11,3.1,0.87
2008,1,18,1,30,0,0,0,-20,-17,930,0,3,0.87
2008,1,18,2,30,0,0,0,-21,-18,930,354,2.9000000000000004,0.87
2008,1,18,3,30,0,0,0,-22,-19,930,348,2.8000000000000003,0.87
2008,1,18,4,30,0,0,0,-22,-19,930,341,2.6,0.87
2008,1,18,5,30,0,0,0,-22,-19,930,335,2.5,0.87
2008,1,18,6,30,0,0,0,-22,-18,930,329,2.3000000000000003,0.87
2008,1,18,7,30,0,0,0,-21,-17,930,324,2.1,0.87
2008,1,18,8,30,0,0,0,-20,-16,930,316,1.9000000000000001,0.87
2008,1,18,9,30,506,40,101,-19,-15,930,302,1.7000000000000002,0.87
2008,1,18,10,30,686,60,209,-18,-13,930,288,1.8,0.87
2008,1,18,11,30,763,71,285,-16,-11,930,270,2.2,0.87
2008,1,18,12,30,785,76,316,-14,-9,930,257,2.4000000000000004,0.87
2008,1,18,13,30,771,73,298,-14,-9,920,248,2.7,0.87
2008,1,18,14,30,714,63,233,-13,-9,920,240,2.5,0.87
2008,1,18,15,30,0,15,15,-13,-11,920,229,1.9000000000000001,0.87
2008,1,18,16,30,0,2,2,-15,-13,920,211,1.8,0.87
2008,1,18,17,30,0,0,0,-16,-14,920,199,2.3000000000000003,0.87
2008,1,18,18,30,0,0,0,-16,-13,920,195,2.8000000000000003,0.87
2008,1,18,19,30,0,0,0,-15,-13,920,194,2.9000000000000004,0.87
2008,1,18,20,30,0,0,0,-15,-12,920,190,3,0.87
2008,1,18,21,30,0,0,0,-15,-12,920,187,3,0.87
2008,1,18,22,30,0,0,0,-15,-12,920,185,2.9000000000000004,0.87
2008,1,18,23,30,0,0,0,-14,-12,920,184,2.8000000000000003,0.87
2008,1,19,0,30,0,0,0,-15,-12,920,185,2.6,0.87
2008,1,19,1,30,0,0,0,-15,-12,920,185,2.3000000000000003,0.87
2008,1,19,2,30,0,0,0,-15,-12,920,184,1.9000000000000001,0.87
2008,1,19,3,30,0,0,0,-14,-12,920,181,1.5,0.87
2008,1,19,4,30,0,0,0,-14,-11,920,169,1,0.87
2008,1,19,5,30,0,0,0,-14,-11,920,131,0.9,0.87
2008,1,19,6,30,0,0,0,-14,-11,920,66,1.3,0.87
2008,1,19,7,30,0,0,0,-14,-11,920,41,2,0.87
2008,1,19,8,30,0,0,0,-14,-11,920,28,2.9000000000000004,0.87
2008,1,19,9,30,481,39,99,-13,-11,920,18,3.8000000000000003,0.87
2008,1,19,10,30,0,30,30,-13,-11,920,17,4.7,0.87
2008,1,19,11,30,0,57,57,-14,-11,920,22,5.4,0.87
2008,1,19,12,30,0,105,105,-14,-12,920,24,5.800000000000001,0.87
2008,1,19,13,30,392,99,215,-15,-12,920,26,6,0.87
2008,1,19,14,30,0,48,48,-16,-13,920,24,5.9,0.87
2008,1,19,15,30,31,56,61,-17,-14,920,23,5.7,0.87
2008,1,19,16,30,0,12,12,-18,-15,920,21,5.4,0.87
2008,1,19,17,30,0,0,0,-19,-16,930,18,5.2,0.87
2008,1,19,18,30,0,0,0,-20,-17,930,17,5.1000000000000005,0.87
2008,1,19,19,30,0,0,0,-21,-18,930,17,4.800000000000001,0.87
2008,1,19,20,30,0,0,0,-22,-18,930,18,4.5,0.87
2008,1,19,21,30,0,0,0,-23,-19,930,20,4,0.87
2008,1,19,22,30,0,0,0,-24,-20,930,20,3.5,0.87
2008,1,19,23,30,0,0,0,-25,-21,930,17,3,0.87
2008,1,20,0,30,0,0,0,-26,-22,930,9,2.8000000000000003,0.87
2008,1,20,1,30,0,0,0,-26,-23,930,359,2.9000000000000004,0.87
2008,1,20,2,30,0,0,0,-27,-23,930,353,3,0.87
2008,1,20,3,30,0,0,0,-27,-24,930,351,3.2,0.87
2008,1,20,4,30,0,0,0,-28,-24,930,350,3.3000000000000003,0.87
2008,1,20,5,30,0,0,0,-28,-25,930,351,3.3000000000000003,0.87
2008,1,20,6,30,0,0,0,-29,-26,930,351,3.2,0.87
2008,1,20,7,30,0,0,0,-29,-26,930,351,3.1,0.87
2008,1,20,8,30,0,0,0,-29,-25,930,347,2.9000000000000004,0.87
2008,1,20,9,30,85,46,57,-28,-23,930,340,3,0.87
2008,1,20,10,30,0,53,53,-26,-20,930,328,3.4000000000000004,0.87
2008,1,20,11,30,0,42,42,-24,-18,930,316,3.5,0.87
2008,1,20,12,30,0,41,41,-22,-17,930,307,3.5,0.87
2008,1,20,13,30,0,41,41,-21,-16,930,303,3.5,0.87
2008,1,20,14,30,0,35,35,-20,-15,930,302,3.3000000000000003,0.87
2008,1,20,15,30,0,54,54,-19,-15,930,306,2.8000000000000003,0.87
2008,1,20,16,30,0,11,11,-20,-16,930,308,2.4000000000000004,0.87
2008,1,20,17,30,0,0,0,-20,-17,930,309,2.2,0.87
2008,1,20,18,30,0,0,0,-21,-17,930,306,2.1,0.87
2008,1,20,19,30,0,0,0,-20,-17,930,301,2.2,0.87
2008,1,20,20,30,0,0,0,-20,-17,930,293,2.4000000000000004,0.87
2008,1,20,21,30,0,0,0,-20,-17,930,281,2.6,0.87
2008,1,20,22,30,0,0,0,-20,-17,930,268,3,0.87
2008,1,20,23,30,0,0,0,-20,-17,930,264,3.2,0.87
2008,1,21,0,30,0,0,0,-21,-18,920,263,3.3000000000000003,0.87
2008,1,21,1,30,0,0,0,-22,-19,920,260,3.2,0.87
2008,1,21,2,30,0,0,0,-24,-20,920,252,3.2,0.87
2008,1,21,3,30,0,0,0,-25,-21,920,244,3.4000000000000004,0.87
2008,1,21,4,30,0,0,0,-25,-22,920,239,3.5,0.87
2008,1,21,5,30,0,0,0,-26,-21,920,234,3.6,0.87
2008,1,21,6,30,0,0,0,-26,-21,920,232,3.7,0.87
2008,1,21,7,30,0,0,0,-25,-20,920,232,3.8000000000000003,0.87
2008,1,21,8,30,0,0,0,-25,-18,920,233,4,0.87
2008,1,21,9,30,0,18,18,-23,-16,920,234,4.4,0.87
2008,1,21,10,30,0,25,25,-20,-13,920,237,4.7,0.87
2008,1,21,11,30,731,76,288,-18,-11,920,242,4.6000000000000005,0.87
2008,1,21,12,30,741,82,317,-16,-10,920,250,4.4,0.87
2008,1,21,13,30,722,79,298,-13,-8,920,262,4,0.87
2008,1,21,14,30,0,61,61,-11,-8,920,274,3.3000000000000003,0.87
2008,1,21,15,30,0,10,10,-10,-8,920,283,2.6,0.87
2008,1,21,16,30,0,2,2,-10,-9,920,293,2.5,0.87
2008,1,21,17,30,0,0,0,-10,-9,920,305,2.7,0.87
2008,1,21,18,30,0,0,0,-10,-10,920,315,2.9000000000000004,0.87
2008,1,21,19,30,0,0,0,-11,-11,920,324,2.8000000000000003,0.87
2008,1,21,20,30,0,0,0,-12,-12,920,329,2.5,0.87
2008,1,21,21,30,0,0,0,-13,-12,920,326,2.3000000000000003,0.87
2008,1,21,22,30,0,0,0,-13,-11,920,316,2.3000000000000003,0.87
2008,1,21,23,30,0,0,0,-12,-9,920,304,2.5,0.87
2008,1,22,0,30,0,0,0,-10,-8,920,295,3,0.87
2008,1,22,1,30,0,0,0,-8,-6,920,290,3.3000000000000003,0.87
2008,1,22,2,30,0,0,0,-7,-5,920,293,3.5,0.87
2008,1,22,3,30,0,0,0,-6,-4,920,300,3.8000000000000003,0.87
2008,1,22,4,30,0,0,0,-6,-4,910,304,4.3,0.87
2008,1,22,5,30,0,0,0,-5,-4,910,306,4.7,0.87
2008,1,22,6,30,0,0,0,-5,-4,910,308,5.2,0.87
2008,1,22,7,30,0,0,0,-6,-4,920,314,6.1000000000000005,0.87
2008,1,22,8,30,0,0,0,-7,-5,920,321,7.4,0.87
2008,1,22,9,30,546,38,110,-7,-5,920,323,8.700000000000001,0.87
2008,1,22,10,30,0,27,27,-7,-5,920,326,9.8,0.87
2008,1,22,11,30,0,36,36,-8,-5,920,333,10.5,0.87
2008,1,22,12,30,0,51,51,-8,-6,920,339,10.600000000000001,0.87
2008,1,22,13,30,0,33,33,-9,-7,920,344,10.100000000000001,0.87
2008,1,22,14,30,0,40,40,-10,-7,920,348,9.3,0.87
2008,1,22,15,30,0,13,13,-11,-8,920,351,8.1,0.87
2008,1,22,16,30,0,3,3,-11,-9,920,354,6.6000000000000005,0.87
2008,1,22,17,30,0,0,0,-12,-10,920,357,5.1000000000000005,0.87
2008,1,22,18,30,0,0,0,-13,-11,920,1,3.9000000000000004,0.87
2008,1,22,19,30,0,0,0,-15,-13,920,6,2.8000000000000003,0.87
2008,1,22,20,30,0,0,0,-16,-14,920,15,1.9000000000000001,0.87
2008,1,22,21,30,0,0,0,-16,-14,920,31,1.1,0.87
2008,1,22,22,30,0,0,0,-16,-15,920,108,1,0.87
2008,1,22,23,30,0,0,0,-17,-17,920,182,1.9000000000000001,0.87
2008,1,23,0,30,0,0,0,-18,-17,920,199,2.7,0.87
2008,1,23,1,30,0,0,0,-18,-16,920,206,3.2,0.87
2008,1,23,2,30,0,0,0,-17,-15,920,204,3.6,0.87
2008,1,23,3,30,0,0,0,-16,-14,920,198,4.2,0.87
2008,1,23,4,30,0,0,0,-16,-14,920,193,4.6000000000000005,0.87
2008,1,23,5,30,0,0,0,-15,-14,920,189,4.800000000000001,0.87
2008,1,23,6,30,0,0,0,-15,-14,920,185,4.800000000000001,0.87
2008,1,23,7,30,0,0,0,-16,-14,920,183,4.6000000000000005,0.87
2008,1,23,8,30,0,0,0,-16,-13,910,184,4.5,0.87
2008,1,23,9,30,567,39,115,-14,-11,910,189,4.3,0.87
2008,1,23,10,30,737,55,226,-13,-10,910,190,3.9000000000000004,0.87
2008,1,23,11,30,808,63,303,-12,-8,910,196,3.7,0.87
2008,1,23,12,30,828,66,334,-11,-6,910,205,3.3000000000000003,0.87
2008,1,23,13,30,812,65,316,-10,-5,910,215,2.5,0.87
2008,1,23,14,30,755,58,252,-9,-5,910,222,1.6,0.87
2008,1,23,15,30,628,44,151,-9,-6,910,229,1.2000000000000002,0.87
2008,1,23,16,30,326,20,37,-11,-7,910,244,1.5,0.87
2008,1,23,17,30,0,0,0,-11,-8,910,262,1.6,0.87
2008,1,23,18,30,0,0,0,-10,-8,910,276,1.7000000000000002,0.87
2008,1,23,19,30,0,0,0,-10,-8,910,287,1.7000000000000002,0.87
2008,1,23,20,30,0,0,0,-10,-8,910,296,1.8,0.87
2008,1,23,21,30,0,0,0,-10,-8,910,306,1.8,0.87
2008,1,23,22,30,0,0,0,-10,-9,910,316,1.9000000000000001,0.87
2008,1,23,23,30,0,0,0,-11,-10,910,328,1.9000000000000001,0.87
2008,1,24,0,30,0,0,0,-11,-11,910,340,1.9000000000000001,0.87
2008,1,24,1,30,0,0,0,-12,-11,910,353,1.9000000000000001,0.87
2008,1,24,2,30,0,0,0,-13,-12,910,6,1.8,0.87
2008,1,24,3,30,0,0,0,-13,-13,910,18,1.8,0.87
2008,1,24,4,30,0,0,0,-14,-14,910,29,1.8,0.87
2008,1,24,5,30,0,0,0,-14,-13,910,37,1.9000000000000001,0.87
2008,1,24,6,30,0,0,0,-14,-13,910,40,2,0.87
2008,1,24,7,30,0,0,0,-14,-13,910,40,2,0.87
2008,1,24,8,30,0,0,0,-14,-12,910,36,2.2,0.87
2008,1,24,9,30,0,8,8,-13,-11,910,34,2.6,0.87
2008,1,24,10,30,0,18,18,-12,-9,910,39,2.9000000000000004,0.87
2008,1,24,11,30,0,98,98,-11,-8,910,45,3.2,0.87
2008,1,24,12,30,0,100,100,-10,-6,910,62,3.5,0.87
2008,1,24,13,30,0,83,83,-9,-6,910,73,3.7,0.87
2008,1,24,14,30,0,86,86,-9,-6,910,75,3.4000000000000004,0.87
2008,1,24,15,30,0,38,38,-10,-8,910,76,2.9000000000000004,0.87
2008,1,24,16,30,0,9,9,-11,-11,910,76,2.8000000000000003,0.87
2008,1,24,17,30,0,0,0,-13,-12,910,79,3.1,0.87
2008,1,24,18,30,0,0,0,-13,-12,920,85,3,0.87
2008,1,24,19,30,0,0,0,-13,-12,920,92,2.7,0.87
2008,1,24,20,30,0,0,0,-13,-12,920,102,2.3000000000000003,0.87
2008,1,24,21,30,0,0,0,-14,-12,920,114,2,0.87
2008,1,24,22,30,0,0,0,-14,-13,910,127,2,0.87
2008,1,24,23,30,0,0,0,-15,-13,910,140,2,0.87
2008,1,25,0,30,0,0,0,-15,-13,910,150,2,0.87
2008,1,25,1,30,0,0,0,-16,-14,910,160,2.2,0.87
2008,1,25,2,30,0,0,0,-16,-14,910,165,2.4000000000000004,0.87
2008,1,25,3,30,0,0,0,-16,-14,910,168,2.7,0.87
2008,1,25,4,30,0,0,0,-16,-14,910,170,2.9000000000000004,0.87
2008,1,25,5,30,0,0,0,-16,-14,910,172,3.3000000000000003,0.87
2008,1,25,6,30,0,0,0,-16,-13,910,176,3.6,0.87
2008,1,25,7,30,0,0,0,-15,-13,910,183,3.5,0.87
2008,1,25,8,30,0,0,0,-15,-12,910,194,3.5,0.87
2008,1,25,9,30,0,24,24,-14,-11,910,211,3.6,0.87
2008,1,25,10,30,0,26,26,-14,-10,910,226,3.4000000000000004,0.87
2008,1,25,11,30,0,98,98,-13,-9,910,243,3.3000000000000003,0.87
2008,1,25,12,30,831,69,344,-12,-7,910,268,3.5,0.87
2008,1,25,13,30,820,66,328,-11,-6,900,288,3.3000000000000003,0.87
2008,1,25,14,30,764,60,263,-10,-6,900,299,2.3000000000000003,0.87
2008,1,25,15,30,629,48,160,-10,-8,900,300,1.4000000000000001,0.87
2008,1,25,16,30,321,23,43,-11,-9,900,276,1.3,0.87
2008,1,25,17,30,0,0,0,-12,-10,900,243,1.7000000000000002,0.87
2008,1,25,18,30,0,0,0,-12,-11,900,229,2,0.87
2008,1,25,19,30,0,0,0,-12,-11,900,232,2.3000000000000003,0.87
2008,1,25,20,30,0,0,0,-12,-10,900,245,2.7,0.87
2008,1,25,21,30,0,0,0,-12,-9,900,258,3.3000000000000003,0.87
2008,1,25,22,30,0,0,0,-12,-8,900,266,3.9000000000000004,0.87
2008,1,25,23,30,0,0,0,-12,-8,900,273,4,0.87
2008,1,26,0,30,0,0,0,-12,-8,900,273,3.8000000000000003,0.87
2008,1,26,1,30,0,0,0,-12,-8,900,268,3.4000000000000004,0.87
2008,1,26,2,30,0,0,0,-12,-8,900,266,3,0.87
2008,1,26,3,30,0,0,0,-12,-8,900,270,2.7,0.87
2008,1,26,4,30,0,0,0,-12,-8,900,271,2.4000000000000004,0.87
2008,1,26,5,30,0,0,0,-13,-9,900,272,2.2,0.87
2008,1,26,6,30,0,0,0,-13,-10,900,274,2.2,0.87
2008,1,26,7,30,0,0,0,-14,-10,900,274,2.1,0.87
2008,1,26,8,30,0,4,4,-14,-9,900,274,1.9000000000000001,0.87
2008,1,26,9,30,0,41,41,-13,-6,900,269,2.1,0.87
2008,1,26,10,30,0,40,40,-10,-4,900,255,2.7,0.87
2008,1,26,11,30,0,74,74,-8,-2,900,239,3,0.87
2008,1,26,12,30,0,22,22,-6,-1,900,224,2.9000000000000004,0.87
2008,1,26,13,30,0,43,43,-5,0,900,211,2.8000000000000003,0.87
2008,1,26,14,30,0,31,31,-4,0,900,205,2.9000000000000004,0.87
2008,1,26,15,30,0,13,13,-4,-2,900,206,3,0.87
2008,1,26,16,30,0,3,3,-5,-3,900,214,3.2,0.87
2008,1,26,17,30,0,0,0,-6,-4,900,224,3.3000000000000003,0.87
2008,1,26,18,30,0,0,0,-6,-5,900,231,3,0.87
2008,1,26,19,30,0,0,0,-6,-5,900,237,2.7,0.87
2008,1,26,20,30,0,0,0,-7,-5,900,238,2.6,0.87
2008,1,26,21,30,0,0,0,-7,-5,900,235,2.6,0.87
2008,1,26,22,30,0,0,0,-7,-5,900,233,2.6,0.87
2008,1,26,23,30,0,0,0,-8,-6,900,234,2.7,0.87
2008,1,27,0,30,0,0,0,-8,-6,900,234,2.9000000000000004,0.87
2008,1,27,1,30,0,0,0,-8,-6,900,234,3,0.87
2008,1,27,2,30,0,0,0,-9,-7,900,237,2.9000000000000004,0.87
2008,1,27,3,30,0,0,0,-9,-7,900,242,2.7,0.87
2008,1,27,4,30,0,0,0,-10,-8,890,248,2.7,0.87
2008,1,27,5,30,0,0,0,-11,-9,900,258,2.6,0.87
2008,1,27,6,30,0,0,0,-12,-10,900,270,2.4000000000000004,0.87
2008,1,27,7,30,0,0,0,-13,-11,900,291,2.2,0.87
2008,1,27,8,30,0,2,2,-13,-10,900,325,2.8000000000000003,0.87
2008,1,27,9,30,0,22,22,-11,-8,900,357,4.2,0.87
2008,1,27,10,30,0,14,14,-10,-7,900,11,5.6000000000000005,0.87
2008,1,27,11,30,0,60,60,-9,-7,900,16,6.7,0.87
2008,1,27,12,30,0,65,65,-10,-8,900,16,7.4,0.87
2008,1,27,13,30,0,47,47,-12,-10,900,11,7.9,0.87
2008,1,27,14,30,0,86,86,-14,-12,900,3,8.3,0.87
2008,1,27,15,30,0,41,41,-17,-15,900,359,8.700000000000001,0.87
2008,1,27,16,30,0,11,11,-20,-17,900,359,9,0.87
2008,1,27,17,30,0,0,0,-22,-19,900,359,9.200000000000001,0.87
2008,1,27,18,30,0,0,0,-24,-21,900,355,9.4,0.87
2008,1,27,19,30,0,0,0,-26,-23,900,350,9.4,0.87
2008,1,27,20,30,0,0,0,-28,-24,900,347,9.1,0.87
2008,1,27,21,30,0,0,0,-29,-25,900,345,8.700000000000001,0.87
2008,1,27,22,30,0,0,0,-30,-26,900,345,8.5,0.87
2008,1,27,23,30,0,0,0,-31,-26,900,345,8.5,0.87
2008,1,28,0,30,0,0,0,-32,-27,900,344,8.3,0.87
2008,1,28,1,30,0,0,0,-33,-28,900,343,8.200000000000001,0.87
2008,1,28,2,30,0,0,0,-34,-29,900,341,8.3,0.87
2008,1,28,3,30,0,0,0,-35,-29,900,340,8.700000000000001,0.87
2008,1,28,4,30,0,0,0,-35,-30,900,341,8.9,0.87
2008,1,28,5,30,0,0,0,-35,-30,900,341,8.9,0.87
2008,1,28,6,30,0,0,0,-35,-30,910,342,8.700000000000001,0.87
2008,1,28,7,30,0,0,0,-35,-30,910,343,8.5,0.87
2008,1,28,8,30,0,18,18,-35,-30,910,343,8.4,0.87
2008,1,28,9,30,580,47,135,-35,-29,910,342,8.3,0.87
2008,1,28,10,30,755,64,253,-35,-29,910,342,8.200000000000001,0.87
2008,1,28,11,30,35,124,135,-34,-28,910,342,7.9,0.87
2008,1,28,12,30,869,76,375,-33,-28,910,342,7.7,0.87
2008,1,28,13,30,858,74,358,-33,-28,910,342,7.300000000000001,0.87
2008,1,28,14,30,803,67,292,-33,-28,910,341,6.800000000000001,0.87
2008,1,28,15,30,682,53,184,-33,-28,910,341,6,0.87
2008,1,28,16,30,407,27,57,-34,-29,910,340,4.800000000000001,0.87
2008,1,28,17,30,0,0,0,-35,-30,910,340,3.8000000000000003,0.87
2008,1,28,18,30,0,0,0,-36,-32,910,340,3.3000000000000003,0.87
2008,1,28,19,30,0,0,0,-37,-33,910,343,3.1,0.87
2008,1,28,20,30,0,0,0,-38,-34,910,346,2.9000000000000004,0.87
2008,1,28,21,30,0,0,0,-38,-34,910,349,2.7,0.87
2008,1,28,22,30,0,0,0,-39,-34,910,351,2.4000000000000004,0.87
2008,1,28,23,30,0,0,0,-38,-33,910,352,2,0.87
2008,1,29,0,30,0,0,0,-38,-33,910,353,1.5,0.87
2008,1,29,1,30,0,0,0,-38,-33,910,353,0.8,0.87
2008,1,29,2,30,0,0,0,-38,-33,910,358,0.4,0.87
2008,1,29,3,30,0,0,0,-37,-33,910,161,0.6000000000000001,0.87
2008,1,29,4,30,0,0,0,-38,-33,910,168,1.1,0.87
2008,1,29,5,30,0,0,0,-38,-34,910,164,1.4000000000000001,0.87
2008,1,29,6,30,0,0,0,-38,-34,910,155,1.7000000000000002,0.87
2008,1,29,7,30,0,0,0,-38,-34,910,150,2,0.87
2008,1,29,8,30,0,6,6,-38,-33,910,152,2.3000000000000003,0.87
2008,1,29,9,30,0,43,43,-38,-31,910,153,2.8000000000000003,0.87
2008,1,29,10,30,741,68,257,-35,-28,910,152,3.9000000000000004,0.87
2008,1,29,11,30,780,86,336,-33,-26,910,152,4.6000000000000005,0.87
2008,1,29,12,30,790,93,369,-32,-25,910,153,4.9,0.87
2008,1,29,13,30,782,89,352,-31,-25,910,153,5.1000000000000005,0.87
2008,1,29,14,30,747,75,287,-30,-25,910,149,5.300000000000001,0.87
2008,1,29,15,30,645,56,183,-30,-25,910,144,5.4,0.87
2008,1,29,16,30,375,29,59,-30,-25,910,138,5.300000000000001,0.87
2008,1,29,17,30,0,0,0,-30,-26,910,130,5.300000000000001,0.87
2008,1,29,18,30,0,0,0,-31,-27,910,124,5.2,0.87
2008,1,29,19,30,0,0,0,-31,-27,910,120,5.1000000000000005,0.87
2008,1,29,20,30,0,0,0,-32,-28,910,117,4.9,0.87
2008,1,29,21,30,0,0,0,-32,-28,910,115,4.6000000000000005,0.87
2008,1,29,22,30,0,0,0,-32,-28,910,114,4.4,0.87
2008,1,29,23,30,0,0,0,-32,-28,910,115,4.1000000000000005,0.87
2008,1,30,0,30,0,0,0,-32,-28,910,116,3.9000000000000004,0.87
2008,1,30,1,30,0,0,0,-32,-27,910,116,3.6,0.87
2008,1,30,2,30,0,0,0,-32,-27,910,117,3.1,0.87
2008,1,30,3,30,0,0,0,-31,-27,910,118,2.7,0.87
2008,1,30,4,30,0,0,0,-32,-28,910,118,2.4000000000000004,0.87
2008,1,30,5,30,0,0,0,-33,-29,910,118,2.4000000000000004,0.87
2008,1,30,6,30,0,0,0,-33,-28,910,121,2.3000000000000003,0.87
2008,1,30,7,30,0,0,0,-32,-27,910,125,2.2,0.87
2008,1,30,8,30,0,23,23,-31,-26,910,130,2.5,0.87
2008,1,30,9,30,597,46,141,-29,-24,910,136,2.7,0.87
2008,1,30,10,30,752,63,258,-28,-23,910,140,2.5,0.87
2008,1,30,11,30,823,72,340,-26,-21,910,151,2.4000000000000004,0.87
2008,1,30,12,30,338,133,253,-25,-20,910,162,2.2,0.87
2008,1,30,13,30,0,27,27,-24,-19,910,170,2.2,0.87
2008,1,30,14,30,769,71,293,-23,-18,910,163,2.2,0.87
2008,1,30,15,30,5,71,72,-22,-19,910,153,2,0.87
2008,1,30,16,30,0,8,8,-23,-21,910,143,2,0.87
2008,1,30,17,30,0,0,0,-25,-22,910,134,2.5,0.87
2008,1,30,18,30,0,0,0,-25,-23,910,133,3,0.87
2008,1,30,19,30,0,0,0,-25,-22,910,135,3.4000000000000004,0.87
2008,1,30,20,30,0,0,0,-24,-21,910,136,3.9000000000000004,0.87
2008,1,30,21,30,0,0,0,-23,-20,900,136,4.2,0.87
2008,1,30,22,30,0,0,0,-23,-20,900,140,3.9000000000000004,0.87
2008,1,30,23,30,0,0,0,-22,-19,900,150,3.2,0.87
2008,1,31,0,30,0,0,0,-22,-19,900,161,2.6,0.87
2008,1,31,1,30,0,0,0,-21,-19,900,169,2.2,0.87
2008,1,31,2,30,0,0,0,-21,-18,900,176,1.9000000000000001,0.87
2008,1,31,3,30,0,0,0,-20,-18,900,179,1.7000000000000002,0.87
2008,1,31,4,30,0,0,0,-20,-18,900,180,1.6,0.87
2008,1,31,5,30,0,0,0,-20,-17,900,179,1.6,0.87
2008,1,31,6,30,0,0,0,-19,-17,900,165,1.6,0.87
2008,1,31,7,30,0,0,0,-18,-16,900,145,1.8,0.87
2008,1,31,8,30,0,4,4,-17,-15,900,131,2.4000000000000004,0.87
2008,1,31,9,30,0,23,23,-15,-13,900,107,3.3000000000000003,0.87
2008,1,31,10,30,0,21,21,-15,-13,890,81,4.1000000000000005,0.87
2008,1,31,11,30,1,114,114,-15,-13,890,58,4.800000000000001,0.87
2008,1,31,12,30,66,149,172,-15,-13,900,45,5.1000000000000005,0.87
2008,1,31,13,30,0,11,11,-15,-13,900,36,5.300000000000001,0.87
2008,1,31,14,30,0,44,44,-17,-15,900,28,5.1000000000000005,0.87
2008,1,31,15,30,586,63,184,-18,-16,900,17,4.800000000000001,0.87
2008,1,31,16,30,0,4,4,-20,-17,900,3,4.7,0.87
2008,1,31,17,30,0,0,0,-9,-7,910,188,2.2,0.87
2008,1,31,18,30,0,0,0,-9,-7,910,199,2.1,0.87
2008,1,31,19,30,0,0,0,-9,-7,910,210,2.1,0.87
2008,1,31,20,30,0,0,0,-9,-7,910,222,2.1,0.87
2008,1,31,21,30,0,0,0,-9,-7,910,233,2.1,0.87
2008,1,31,22,30,0,0,0,-9,-8,910,244,2.2,0.87
2008,1,31,23,30,0,0,0,-10,-8,910,252,2.4000000000000004,0.87
2000,2,1,0,30,0,0,0,-10,-8,910,250,2.8000000000000003,0.87
2000,2,1,1,30,0,0,0,-11,-9,910,241,3.1,0.87
2000,2,1,2,30,0,0,0,-11,-8,910,233,3.4000000000000004,0.87
2000,2,1,3,30,0,0,0,-10,-7,910,228,3.6,0.87
2000,2,1,4,30,0,0,0,-9,-6,910,224,4.1000000000000005,0.87
2000,2,1,5,30,0,0,0,-8,-5,910,215,4.9,0.87
2000,2,1,6,30,0,0,0,-8,-4,910,206,5.300000000000001,0.87
